,"{SIM_ID=""1""}","{SIM_ID=""2""}","{SIM_ID=""3""}","{SIM_ID=""4""}","{SIM_ID=""5""}"
2023-03-24 02:16:49,0.002283316,0.001348832,0.001441717,0.003416289,0.001726265
2023-03-24 02:16:50,0.002305857,0.001218443,0.00154067,0.00160099,0.001839886
2023-03-24 02:16:51,0.007615102,0.001330917,0.001497097,0.001469451,0.001219055
2023-03-24 02:16:52,0.001418017,0.001552601,0.001593,0.001858737,0.001371583
2023-03-24 02:16:53,0.00214577,0.001368024,0.001505258,0.001551533,0.001300641
2023-03-24 02:16:54,0.001855187,0.001399084,0.001471898,0.00417192,0.001417978
2023-03-24 02:16:55,0.001673903,0.001352138,0.00122582,0.006055899,0.001677842
2023-03-24 02:16:56,0.006854636,0.001356327,0.001389651,0.00469149,0.00142307
2023-03-24 02:16:57,0.003161316,0.001457208,0.001470705,0.001893336,0.00125134
2023-03-24 02:16:58,0.001863426,0.001575974,0.001507753,0.005089031,0.001539147
2023-03-24 02:16:59,0.001969469,0.001337831,0.001791409,0.005577675,0.001527448
2023-03-24 02:17:00,0.001775675,0.002306268,0.001724809,0.004380235,0.001448897
2023-03-24 02:17:01,0.001844335,0.001410857,0.004824896,0.002792901,0.001646041
2023-03-24 02:17:02,0.001892076,0.001718353,0.001698891,0.001904037,0.001405706
2023-03-24 02:17:03,0.001695249,0.001307962,0.001454781,0.001235997,0.001425432
2023-03-24 02:17:04,0.002535984,0.001262335,0.001423435,0.003447747,0.001646072
2023-03-24 02:17:05,0.001525797,0.001487378,0.001732325,0.001865965,0.001467266
2023-03-24 02:17:06,0.002718783,0.001409022,0.001260728,0.001877226,0.001490565
2023-03-24 02:17:07,0.002219239,0.001513782,0.00159895,0.002025192,0.001371098
2023-03-24 02:17:08,0.001973944,0.001380741,0.002387361,0.001146397,0.001719059
2023-03-24 02:17:09,0.001774927,0.003276214,0.001753178,0.00229977,0.00142683
2023-03-24 02:17:10,0.002153471,0.0013897,0.001522586,0.00149728,0.001737845
2023-03-24 02:17:11,0.001899719,0.001396107,0.001665476,0.003263687,0.001525469
2023-03-24 02:17:12,0.001885846,0.00139039,0.001828607,0.001692273,0.001645501
2023-03-24 02:17:13,0.001574891,0.001413848,0.001799563,0.002000654,0.001609223
2023-03-24 02:17:14,0.001695199,0.001505641,0.001590938,0.008025038,0.00176275
2023-03-24 02:17:15,0.001717934,0.001255124,0.001289799,0.002799719,0.001909705
2023-03-24 02:17:16,0.002113396,0.001400784,0.001684436,0.005309231,0.002115631
2023-03-24 02:17:17,0.001678254,0.001943148,0.001776694,0.001861628,0.00217934
2023-03-24 02:17:18,0.003932653,0.001213708,0.002040563,0.002958648,0.00149702
2023-03-24 02:17:19,0.00159789,0.001256622,0.001856877,0.002350919,0.001939557
2023-03-24 02:17:20,0.001495572,0.001469617,0.001685253,0.002182748,0.004029273
2023-03-24 02:17:21,0.001891991,0.001384,0.001305181,0.001533998,0.017100929
2023-03-24 02:17:22,0.001747569,0.001835857,0.001376963,0.003820768,0.003249417
2023-03-24 02:17:23,0.001725393,0.001391601,0.001458349,0.002260407,0.00651751
2023-03-24 02:17:24,0.001579825,0.001416975,0.0013462,0.002085066,0.003481606
2023-03-24 02:17:25,0.00151647,0.001362777,0.001302084,0.001696868,0.002381498
2023-03-24 02:17:26,0.002428718,0.001279493,0.001197943,0.001694454,0.004058381
2023-03-24 02:17:27,0.001722251,0.001371714,0.001491667,0.001966748,0.004638239
2023-03-24 02:17:28,0.002340385,0.001268072,0.002139322,0.003732062,0.003815547
2023-03-24 02:17:29,0.001733177,0.001285273,0.001429549,0.001279641,0.001573549
2023-03-24 02:17:30,0.001654787,0.001394503,0.00155041,0.00147335,0.001591564
2023-03-24 02:17:31,0.001524781,0.001552255,0.001403078,0.006352415,0.004593504
2023-03-24 02:17:32,0.001684971,0.001492399,0.001339213,0.003235727,0.004284101
2023-03-24 02:17:33,0.001948584,0.001314953,0.001658073,0.001799528,0.001494543
2023-03-24 02:17:34,0.001498078,0.001325637,0.001609464,0.001306776,0.001521933
2023-03-24 02:17:35,0.001566626,0.001315052,0.001282177,0.001410264,0.001208044
2023-03-24 02:17:36,0.00288467,0.00145501,0.001271136,0.001551979,0.00116333
2023-03-24 02:17:37,0.001908805,0.001343029,0.001397642,0.001418665,0.008607923
2023-03-24 02:17:38,0.001776925,0.001601305,0.001517103,0.002009882,0.005143364
2023-03-24 02:17:39,0.002137217,0.001449246,0.001816372,0.002101807,0.001217872
2023-03-24 02:17:40,0.001661888,0.001547444,0.001536194,0.001203143,0.001140719
2023-03-24 02:17:41,0.001512516,0.00161805,0.001477196,0.004380462,0.001266296
2023-03-24 02:17:42,0.001642297,0.001511512,0.001371547,0.001835315,0.001411464
2023-03-24 02:17:43,0.001581406,0.001304313,0.001443436,0.002277211,0.001359641
2023-03-24 02:17:44,0.001526642,0.001516834,0.001785742,0.002506587,0.00150663
2023-03-24 02:17:45,0.001700267,0.001542636,0.007761938,0.003670711,0.001940046
2023-03-24 02:17:46,0.00198492,0.001707933,0.001277801,0.001608451,0.001337901
2023-03-24 02:17:47,0.00170009,0.001456451,0.001399492,0.001962451,0.003411379
2023-03-24 02:17:48,0.001586953,0.001575182,0.002581782,0.001650074,0.001310785
2023-03-24 02:17:49,0.001528272,0.0013867,0.00153433,0.001672432,0.001412676
2023-03-24 02:17:50,0.001686881,0.001697111,0.001257619,0.004348299,0.001310059
2023-03-24 02:17:51,0.001601213,0.001452934,0.001374972,0.002152183,0.003933234
2023-03-24 02:17:52,0.001755919,0.001615839,0.001527891,0.001491391,0.001431937
2023-03-24 02:17:53,0.001602661,0.001378932,0.001456419,0.001559949,0.001421667
2023-03-24 02:17:54,0.001629457,0.001384628,0.001590239,0.00234826,0.002067401
2023-03-24 02:17:55,0.00173318,0.001190564,0.001310643,0.001880562,0.0018049
2023-03-24 02:17:56,0.00182627,0.001712155,0.001473747,0.001564062,0.001606908
2023-03-24 02:17:57,0.001665879,0.003864837,0.001612405,0.002373273,0.003706861
2023-03-24 02:17:58,0.001855289,0.001805175,0.001829756,0.002503054,0.001760283
2023-03-24 02:17:59,0.002137042,0.001658975,0.002662518,0.001865285,0.001584214
2023-03-24 02:18:00,0.001750471,0.001278465,0.001877937,0.00193263,0.001892061
2023-03-24 02:18:01,0.001775427,0.001411075,0.001193517,0.001697765,0.00189278
2023-03-24 02:18:02,0.001664056,0.001445662,0.001597537,0.001855698,0.001984413
2023-03-24 02:18:03,0.00151722,0.001383473,0.001390655,0.002656421,0.001544585
2023-03-24 02:18:04,0.002110059,0.001441325,0.001545716,0.002385806,0.001821292
2023-03-24 02:18:05,0.00167062,0.001337291,0.001328583,0.001828775,0.003519543
2023-03-24 02:18:06,0.001896511,0.001462459,0.001537508,0.001812113,0.002100389
2023-03-24 02:18:07,0.001516344,0.001504919,0.001416412,0.001577381,0.001864889
2023-03-24 02:18:08,0.001502622,0.001470795,0.001760358,0.001792912,0.001808068
2023-03-24 02:18:09,0.002068344,0.001411927,0.001521326,0.001929229,0.001601432
2023-03-24 02:18:10,0.001690856,0.001186839,0.001928472,0.001865595,0.001566274
2023-03-24 02:18:11,0.001740455,0.002283919,0.001314837,0.001749186,0.001825342
2023-03-24 02:18:12,0.001449278,0.001183986,0.001585925,0.002066623,0.001910129
2023-03-24 02:18:13,0.001363629,0.001351914,0.001174694,0.002152603,0.001541384
2023-03-24 02:18:14,0.001463384,0.001171239,0.001605814,0.002167106,0.002951547
2023-03-24 02:18:15,0.001891806,0.001244097,0.001502249,0.001694698,0.001550757
2023-03-24 02:18:16,0.001987956,0.001359065,0.001578848,0.00194966,0.00186965
2023-03-24 02:18:17,0.001407347,0.001499804,0.001734796,0.002243611,0.002619849
2023-03-24 02:18:18,0.001790498,0.001807147,0.001482993,0.002674631,0.00149508
2023-03-24 02:18:19,0.005568738,0.001354976,0.001762579,0.002510852,0.001413688
2023-03-24 02:18:20,0.00179115,0.001377726,0.001665455,0.001771509,0.001712738
2023-03-24 02:18:21,0.001531719,0.004806308,0.001369064,0.001961355,0.001977833
2023-03-24 02:18:22,0.00159951,0.001195395,0.001942003,0.001939501,0.001757632
2023-03-24 02:18:23,0.001664445,0.001231296,0.001522264,0.001942525,0.00199876
2023-03-24 02:18:24,0.005073113,0.001341615,0.001366816,0.001865882,0.001598422
2023-03-24 02:18:25,0.001408592,0.001436373,0.001436078,0.001755033,0.002449408
2023-03-24 02:18:26,0.001910134,0.002197537,0.001718637,0.00206301,0.002079105
2023-03-24 02:18:27,0.001511763,0.001370436,0.001625934,0.001892626,0.003082745
2023-03-24 02:18:28,0.002492562,0.001358085,0.001612199,0.002297293,0.002486107
2023-03-24 02:18:29,0.00166984,0.001515586,0.001347242,0.00172552,0.001890721
2023-03-24 02:18:30,0.002793831,0.001320374,0.00149098,0.001993691,0.009930592
2023-03-24 02:18:31,0.001523622,0.00344015,0.001294049,0.001468906,0.001313105
2023-03-24 02:18:32,0.001612915,0.00132293,0.001279265,0.001576157,0.00167779
2023-03-24 02:18:33,0.001576476,0.001128838,0.001494573,0.001749222,0.001789665
2023-03-24 02:18:34,0.001665484,0.001436092,0.001494839,0.001968925,0.001655558
2023-03-24 02:18:35,0.001489799,0.001581988,0.001525165,0.001911514,0.001734404
2023-03-24 02:18:36,0.001858109,0.001198299,0.001562289,0.001717783,0.001775042
2023-03-24 02:18:37,0.001607792,0.001314092,0.001238149,0.002585755,0.003963365
2023-03-24 02:18:38,0.001560194,0.001307043,0.001486284,0.003407197,0.001761259
2023-03-24 02:18:39,0.001658009,0.00144112,0.001477671,0.00231804,0.001966274
2023-03-24 02:18:40,0.002284187,0.001341881,0.001374457,0.002101584,0.002105848
2023-03-24 02:18:41,0.001359325,0.001653236,0.00133884,0.001492586,0.002577531
2023-03-24 02:18:42,0.001549172,0.001436668,0.001355436,0.004538703,0.002083715
2023-03-24 02:18:43,0.001810661,0.001281641,0.001519634,0.001576309,0.00186695
2023-03-24 02:18:44,0.001801636,0.001613857,0.001475908,0.001552065,0.002192236
2023-03-24 02:18:45,0.001370263,0.001321488,0.001655243,0.002662516,0.002345267
2023-03-24 02:18:46,0.001807743,0.001409027,0.001263184,0.001762301,0.001904586
2023-03-24 02:18:47,0.001860147,0.001242494,0.001683518,0.001600105,0.001885388
2023-03-24 02:18:48,0.001681972,0.001784155,0.00163072,0.001653404,0.001750771
2023-03-24 02:18:49,0.002612116,0.00326435,0.001602061,0.002194935,0.002232545
2023-03-24 02:18:50,0.001427765,0.001715168,0.001417999,0.001728673,0.001943642
2023-03-24 02:18:51,0.001565932,0.001783394,0.001500903,0.00164684,0.001701797
2023-03-24 02:18:52,0.001484988,0.002010545,0.001591564,0.001369717,0.0017694
2023-03-24 02:18:53,0.001701487,0.001833248,0.00135617,0.001891945,0.005551818
2023-03-24 02:18:54,0.001861681,0.001990494,0.001760645,0.001573697,0.001525191
2023-03-24 02:18:55,0.001537898,0.002564772,0.001583564,0.001601098,0.001642385
2023-03-24 02:18:56,0.001649213,0.001752457,0.001610259,0.001605383,0.002060875
2023-03-24 02:18:57,0.001483372,0.002088432,0.001408608,0.001456768,0.001740986
2023-03-24 02:18:58,0.001562001,0.002117867,0.001626093,0.001969303,0.001556847
2023-03-24 02:18:59,0.001590748,0.002313637,0.001400726,0.001810633,0.0017779
2023-03-24 02:19:00,0.001519392,0.003061922,0.001368018,0.001531071,0.001860791
2023-03-24 02:19:01,0.00168466,0.001640704,0.001275844,0.001561562,0.001785266
2023-03-24 02:19:02,0.006422327,0.001616912,0.00138127,0.001647963,0.002303211
2023-03-24 02:19:03,0.001749766,0.001806345,0.001411593,0.001726876,0.002006505
2023-03-24 02:19:04,0.001577563,0.001678102,0.001636184,0.001856987,0.003535762
2023-03-24 02:19:05,0.002012716,0.001718801,0.001352704,0.00260738,0.001638607
2023-03-24 02:19:06,0.001789141,0.001351041,0.001549169,0.001484783,0.001897839
2023-03-24 02:19:07,0.002005499,0.001606133,0.001215462,0.001915657,0.003434336
2023-03-24 02:19:08,0.001913157,0.00148673,0.001679047,0.001431323,0.001972863
2023-03-24 02:19:09,0.002013618,0.001471478,0.001577266,0.001498202,0.00205655
2023-03-24 02:19:10,0.002930517,0.001173389,0.001293935,0.001471933,0.001867222
2023-03-24 02:19:11,0.001914426,0.001372969,0.001318318,0.001494927,0.001514124
2023-03-24 02:19:12,0.002051717,0.001521037,0.001340826,0.001587241,0.001963042
2023-03-24 02:19:13,0.002485826,0.001687197,0.001463085,0.001713419,0.001618382
2023-03-24 02:19:14,0.001434412,0.001335989,0.001320972,0.001545785,0.001409664
2023-03-24 02:19:15,0.00190588,0.001597249,0.001424946,0.001722144,0.001925095
2023-03-24 02:19:16,0.001573046,0.001351443,0.001352311,0.001405727,0.001870606
2023-03-24 02:19:17,0.001332794,0.001716085,0.001297989,0.001464441,0.001730208
2023-03-24 02:19:18,0.001700144,0.001567564,0.00131532,0.001451455,0.001837022
2023-03-24 02:19:19,0.001499676,0.00132837,0.001653839,0.001647515,0.001784317
2023-03-24 02:19:20,0.003687301,0.00123195,0.0015692,0.001766897,0.00163073
2023-03-24 02:19:21,0.001377008,0.001608014,0.001430264,0.001761113,0.001623496
2023-03-24 02:19:22,0.00182369,0.001306006,0.001493914,0.001938554,0.001560287
2023-03-24 02:19:23,0.001614214,0.00138615,0.002977445,0.001621117,0.001905074
2023-03-24 02:19:24,0.001573799,0.001246121,0.001284451,0.001480524,0.002009484
2023-03-24 02:19:25,0.00157926,0.001478134,0.001808362,0.001575941,0.001443597
2023-03-24 02:19:26,0.001818853,0.001694766,0.00164252,0.001556266,0.001546539
2023-03-24 02:19:27,0.002159644,0.001577351,0.001789361,0.001604359,0.001512696
2023-03-24 02:19:28,0.001874248,0.001273528,0.001900707,0.001700871,0.00150558
2023-03-24 02:19:29,0.002863396,0.00125887,0.001519531,0.006509678,0.001937625
2023-03-24 02:19:30,0.003387897,0.001261478,0.001212637,0.001892142,0.001819279
2023-03-24 02:19:31,0.002540463,0.001531857,0.001386075,0.002555418,0.001450489
2023-03-24 02:19:32,0.001971319,0.001718982,0.001399027,0.001620124,0.001345847
2023-03-24 02:19:33,0.001601207,0.001269545,0.001628907,0.001512239,0.001956582
2023-03-24 02:19:34,0.001611827,0.001385255,0.001336522,0.001478581,0.001765464
2023-03-24 02:19:35,0.001639739,0.001440534,0.001734287,0.001492957,0.001911721
2023-03-24 02:19:36,0.003470002,0.001466424,0.001399526,0.001627456,0.001432125
2023-03-24 02:19:37,0.001461762,0.001722189,0.001404625,0.001857401,0.001623378
2023-03-24 02:19:38,0.001536424,0.001341264,0.001139067,0.001692168,0.001657276
2023-03-24 02:19:39,0.001472963,0.001331489,0.001439627,0.001958627,0.00198927
2023-03-24 02:19:40,0.005870193,0.001500903,0.001423561,0.001671959,0.001704607
2023-03-24 02:19:41,0.004099021,0.001322457,0.001514892,0.00189811,0.001899774
2023-03-24 02:19:42,0.001295908,0.001382407,0.001924986,0.001483461,0.00174265
2023-03-24 02:19:43,0.001555545,0.001580382,0.001367119,0.00174138,0.001532721
2023-03-24 02:19:44,0.001401768,0.001309179,0.001257802,0.00153478,0.001416626
2023-03-24 02:19:45,0.001308932,0.001409654,0.001496415,0.001620863,0.001670317
2023-03-24 02:19:46,0.008619394,0.00163738,0.001587422,0.002068097,0.001732897
2023-03-24 02:19:47,0.001567605,0.001498192,0.001282759,0.001832844,0.001458294
2023-03-24 02:19:48,0.001623981,0.00138726,0.00123162,0.001519251,0.001896079
2023-03-24 02:19:49,0.002054975,0.001298217,0.001319248,0.001530629,0.001474694
2023-03-24 02:19:50,0.001667688,0.001477535,0.001538676,0.001528494,0.001793734
2023-03-24 02:19:51,0.001943026,0.001643232,0.001618709,0.001651913,0.001700552
2023-03-24 02:19:52,0.00841471,0.001297568,0.001566571,0.001425395,0.001720171
2023-03-24 02:19:53,0.001508669,0.001351093,0.001294361,0.001703663,0.001829239
2023-03-24 02:19:54,0.001476393,0.001286459,0.001711989,0.001491638,0.001902219
2023-03-24 02:19:55,0.001833759,0.001616022,0.001392266,0.001465904,0.001681334
2023-03-24 02:19:56,0.006234322,0.001278053,0.00160676,0.001555432,0.001730744
2023-03-24 02:19:57,0.001763106,0.001264569,0.001539087,0.001399636,0.00157248
2023-03-24 02:19:58,0.001988591,0.00134113,0.001571475,0.00167275,0.00190384
2023-03-24 02:19:59,0.001469081,0.001429798,0.001338795,0.002263722,0.001508397
2023-03-24 02:20:00,0.006009866,0.001361413,0.00199704,0.001628145,0.001738391
2023-03-24 02:20:01,0.001651472,0.001519643,0.00215496,0.001586609,0.00170228
2023-03-24 02:20:02,0.003238779,0.001810446,0.001749038,0.002610251,0.002946101
2023-03-24 02:20:03,0.00161875,0.001280677,0.006341492,0.001601838,0.001563097
2023-03-24 02:20:04,0.003747726,0.001692856,0.001991006,0.001546313,0.00190409
2023-03-24 02:20:05,0.001579402,0.001570629,0.001440427,0.001233765,0.001960406
2023-03-24 02:20:06,0.001564737,0.001406781,0.001314879,0.001622474,0.001833865
2023-03-24 02:20:07,0.001515345,0.001496552,0.001632278,0.001561594,0.001697355
2023-03-24 02:20:08,0.001432415,0.001372719,0.001703415,0.001664365,0.001614051
2023-03-24 02:20:09,0.001995296,0.001440182,0.00145629,0.001482791,0.001676923
2023-03-24 02:20:10,0.001682756,0.001348106,0.001459599,0.001628363,0.001532982
2023-03-24 02:20:11,0.002417408,0.001393905,0.00155616,0.001431435,0.001554757
2023-03-24 02:20:12,0.00276956,0.001352308,0.001657101,0.001643853,0.001524946
2023-03-24 02:20:13,0.002174451,0.001302885,0.001782164,0.001765756,0.001687686
2023-03-24 02:20:14,0.00554462,0.00158966,0.001289757,0.001429855,0.00159949
2023-03-24 02:20:15,0.002064939,0.003252593,0.001514701,0.001306965,0.001642234
2023-03-24 02:20:16,0.001853859,0.001708013,0.001440073,0.001262177,0.00164831
2023-03-24 02:20:17,0.001786627,0.001600225,0.00125467,0.001416629,0.001625795
2023-03-24 02:20:18,0.001394656,0.001323586,0.001800888,0.00132234,0.001453104
2023-03-24 02:20:19,0.001735221,0.001482578,0.001374043,0.001663346,0.001221649
2023-03-24 02:20:20,0.001393684,0.00139595,0.001990084,0.001266864,0.003110863
2023-03-24 02:20:21,0.007268346,0.001705015,0.001362296,0.001696436,0.002221306
